77.49, -45.58, -316.60, 29.08, -25.08, -321.66,  4.81, -1.10, -317.57, -6.58, 21.43, -318.08, 40.06,  7.68, -295.87, 12.62, 48.96, -292.66,  2.60, 67.22, -291.69, -5.68, 88.14, -291.85, 56.12, 23.34, -295.07, 41.68, 64.46, -290.17, 33.26, 95.52, -293.48, 28.14, 110.82, -291.74, 76.34, 27.38, -286.65, 75.13, 69.51, -296.39, 74.09, 88.45, -297.01, 72.70, 112.88, -295.74, 95.70, 25.00, -294.37, 98.89, 53.08, -294.52, 101.81, 74.30, -295.37, 104.44, 87.37, -297.50
81.30, -46.25, -286.78, 99.29,  2.29, -276.35, 94.44, 36.27, -278.14, 82.82, 58.61, -276.29, 74.56, 19.97, -302.18, 68.79, 69.26, -300.21, 64.60, 89.65, -299.01, 57.33, 110.81, -296.60, 52.17, 21.19, -303.31, 36.09, 61.97, -304.71, 21.89, 90.42, -298.74, 15.67, 105.40, -299.02, 34.50, 11.62, -312.91,  7.32, 43.07, -300.95, -4.47, 57.85, -299.23, -19.62, 77.10, -298.92, 21.40, -3.55, -306.68, -0.12, 14.72, -305.46, -16.78, 28.10, -303.71, -27.68, 35.56, -300.90
98.46, -45.43, -310.56, 118.26,  1.46, -296.48, 121.74, 34.88, -289.29, 117.95, 57.27, -278.24, 73.46, 17.30, -300.22, 56.66, 60.37, -282.07, 48.20, 77.54, -273.77, 37.21, 94.16, -263.33, 52.51, 11.94, -294.23, 28.99, 45.22, -278.01, 12.23, 66.34, -260.13,  3.34, 78.57, -254.24, 34.81,  0.14, -300.82,  8.37, 18.06, -271.65, -4.61, 27.76, -261.77, -22.18, 41.11, -251.12, 28.27, -19.32, -296.45,  6.41, -7.81, -282.71, -10.22,  0.36, -271.95, -20.46,  4.31, -264.09
96.31, -47.92, -313.00, 125.22, -6.95, -296.41, 138.22, 23.62, -287.63, 143.68, 45.12, -275.57, 75.95, 15.80, -299.13, 65.81, 58.71, -276.27, 60.06, 75.95, -266.03, 51.78, 92.77, -253.59, 54.58, 11.69, -293.65, 33.42, 45.42, -275.25, 18.16, 66.24, -255.75, 10.16, 78.58, -248.91, 36.13,  1.67, -301.09,  9.50, 19.22, -271.87, -3.36, 29.00, -261.90, -20.57, 42.51, -250.88, 28.09, -17.44, -297.98,  4.16, -8.06, -286.23, -14.01, -1.64, -276.83, -25.25,  1.12, -269.90
89.81, -54.44, -298.18, 116.90, -12.38, -281.23, 127.03, 19.86, -275.02, 126.54, 43.70, -266.73, 80.85, 13.29, -299.01, 72.16, 61.10, -288.77, 66.78, 80.72, -284.18, 58.34, 100.72, -278.27, 58.41, 13.99, -299.21, 41.25, 53.78, -292.41, 26.60, 80.43, -281.36, 20.08, 95.09, -278.99, 40.67,  6.10, -310.11, 13.12, 33.49, -291.07,  1.04, 47.23, -286.02, -14.50, 65.69, -281.76, 28.19, -10.45, -306.85,  7.25,  7.57, -300.91, -8.94, 20.75, -296.05, -19.52, 27.99, -291.81
89.89, -55.78, -297.66, 117.47, -14.17, -280.44, 128.16, 17.87, -274.10, 127.98, 41.71, -265.78, 81.92, 12.07, -298.33, 73.69, 59.98, -288.17, 68.51, 79.67, -283.64, 60.23, 99.76, -277.81, 59.50, 13.10, -298.74, 42.87, 53.12, -292.00, 28.52, 79.97, -281.05, 22.20, 94.73, -278.72, 41.75,  5.51, -309.83, 14.46, 33.25, -290.93,  2.55, 47.15, -285.93, -12.73, 65.84, -281.75, 29.00, -10.87, -306.76,  8.39,  7.54, -300.85, -7.55, 21.04, -296.04, -18.01, 28.48, -291.85
94.28, -54.15, -299.83, 122.45, -12.43, -283.84, 134.16, 19.20, -277.29, 136.11, 42.56, -267.90, 81.54, 12.96, -298.52, 71.90, 59.94, -285.59, 66.19, 79.12, -279.74, 57.52, 98.50, -272.27, 59.16, 12.40, -296.84, 40.41, 50.98, -287.68, 25.27, 76.46, -274.72, 18.14, 90.66, -271.41, 41.04,  3.70, -306.40, 13.43, 29.15, -284.93,  0.97, 42.07, -278.76, -15.28, 59.47, -272.97, 29.80, -13.54, -302.56,  7.61,  2.43, -295.40, -9.45, 14.01, -289.53, -20.41, 20.19, -284.65
92.11, -56.27, -296.01, 120.64, -15.70, -277.83, 132.46, 15.77, -270.74, 133.36, 39.38, -261.84, 84.90, 11.67, -295.77, 77.42, 59.50, -284.65, 72.54, 79.17, -279.73, 64.58, 99.27, -273.52, 62.50, 12.97, -296.33, 46.25, 53.06, -289.09, 32.10, 79.88, -277.81, 25.92, 94.66, -275.28, 44.74,  5.73, -307.65, 17.51, 33.45, -288.65,  5.67, 47.39, -283.59, -9.51, 66.14, -279.29, 31.79, -10.55, -304.90, 11.03,  7.75, -299.17, -5.03, 21.15, -294.49, -15.58, 28.51, -290.39
102.04, -51.20, -305.13, 128.01, -10.22, -284.26, 137.46, 20.98, -273.39, 138.39, 42.70, -260.54, 84.34, 13.68, -293.04, 72.79, 57.23, -272.15, 66.34, 74.80, -262.94, 57.07, 92.08, -251.93, 62.23, 10.97, -290.26, 41.22, 45.99, -274.27, 25.07, 67.79, -256.65, 17.11, 80.64, -250.76, 44.23,  2.23, -300.03, 16.00, 21.67, -273.63,  2.93, 32.38, -264.98, -14.30, 47.16, -255.77, 34.62, -16.31, -298.18, 11.27, -4.10, -287.97, -6.58,  4.51, -279.79, -17.86,  8.62, -273.62
97.12, -53.96, -299.77, 122.03, -16.29, -272.40, 131.43, 14.02, -259.19, 129.96, 35.91, -246.70, 88.06, 12.86, -288.80, 77.98, 58.09, -270.93, 72.01, 76.61, -263.43, 62.82, 95.30, -254.91, 65.80, 13.99, -291.37, 47.85, 52.11, -279.17, 31.97, 76.50, -265.04, 25.18, 90.59, -260.71, 49.42,  8.61, -305.47, 19.84, 32.43, -284.76,  7.23, 45.19, -278.57, -8.73, 62.81, -272.66, 36.71, -8.04, -306.81, 15.29,  9.01, -299.82, -1.30, 21.41, -294.31, -12.27, 27.97, -289.95
91.28, -46.44, -273.92, 116.56, -0.12, -271.94, 118.66, 33.75, -277.37, 112.43, 58.22, -277.17, 89.83, 17.25, -298.59, 87.47, 66.68, -302.88, 84.59, 87.33, -303.10, 78.66, 108.96, -301.35, 67.74, 21.07, -297.55, 55.34, 62.91, -301.95, 44.47, 92.75, -295.76, 39.31, 108.12, -295.19, 48.11, 12.50, -303.65, 26.77, 48.24, -291.87, 17.15, 64.42, -289.47,  4.48, 85.28, -287.27, 34.32,  0.11, -293.81, 16.26, 21.76, -291.81,  2.35, 37.76, -288.66, -6.59, 46.94, -284.42
95.56, -48.02, -272.32, 112.76,  0.45, -260.32, 113.51, 34.77, -262.04, 105.42, 58.68, -261.67, 90.07, 16.93, -292.82, 79.97, 65.49, -295.47, 73.49, 85.31, -295.62, 63.41, 105.40, -294.72, 68.27, 17.24, -298.16, 50.77, 57.03, -303.95, 33.77, 84.28, -299.98, 26.16, 98.60, -300.27, 53.00,  6.49, -310.29, 23.43, 37.31, -303.42, 10.90, 51.56, -303.07, -5.21, 70.01, -303.71, 39.39, -8.77, -305.77, 18.35,  9.95, -308.04,  1.81, 23.59, -308.45, -9.29, 31.07, -306.70
98.11, -46.02, -270.46, 115.50,  2.04, -257.16, 119.53, 36.17, -257.27, 113.72, 60.73, -256.35, 88.58, 18.61, -290.45, 76.10, 66.49, -294.82, 69.07, 86.03, -296.67, 58.64, 105.91, -298.23, 67.32, 17.16, -297.49, 47.97, 55.65, -305.72, 29.84, 82.45, -305.82, 22.40, 96.56, -308.77, 54.00,  5.38, -310.89, 21.39, 33.64, -307.88,  8.03, 46.97, -309.91, -8.59, 64.35, -314.60, 41.44, -11.10, -307.56, 19.25,  5.69, -312.49,  1.99, 17.98, -315.73, -9.61, 24.85, -316.40
98.28, -49.76, -299.53, 110.54, -20.00, -257.66, 98.39,  3.90, -236.17, 73.16,  4.17, -235.05, 88.38, 16.69, -287.14, 72.99, 37.48, -244.74, 78.40, 18.30, -238.59, 86.76,  4.02, -253.83, 66.21, 16.48, -283.61, 49.87, 53.78, -267.32, 36.88, 77.20, -249.17, 30.62, 90.85, -243.02, 47.02,  9.81, -292.72, 26.58, 39.23, -268.48, 17.25, 53.68, -260.46,  4.90, 73.04, -251.91, 35.47, -7.57, -290.42, 17.81, 11.01, -278.55,  4.13, 24.60, -269.17, -4.69, 31.67, -261.79
99.54, -49.90, -299.61, 111.13, -19.90, -257.71, 98.37,  3.54, -236.07, 73.16,  3.03, -234.79, 87.66, 16.17, -286.91, 71.89, 36.35, -244.35, 77.93, 17.32, -238.32, 86.65,  3.38, -253.67, 65.53, 15.26, -283.25, 48.14, 51.98, -266.73, 34.53, 74.92, -248.41, 27.89, 88.35, -242.17, 46.50,  8.03, -292.26, 25.32, 36.73, -267.79, 15.60, 50.85, -259.65,  2.72, 69.79, -250.95, 35.51, -9.71, -289.97, 17.37,  8.29, -277.90,  3.35, 21.42, -268.39, -5.63, 28.19, -260.92
97.68, -50.26, -300.90, 110.20, -20.69, -258.97, 98.13,  2.96, -237.15, 72.92,  2.98, -235.74, 87.33, 15.97, -287.71, 72.23, 36.37, -245.02, 77.98, 17.18, -239.24, 86.36,  3.25, -254.80, 65.21, 15.52, -283.93, 48.72, 52.51, -267.08, 35.73, 75.63, -248.55, 29.42, 89.16, -242.20, 45.97,  8.76, -292.88, 25.70, 37.81, -268.05, 16.40, 52.12, -259.74,  4.07, 71.31, -250.81, 34.61, -8.74, -290.64, 17.10,  9.67, -278.26,  3.55, 23.12, -268.52, -5.17, 30.09, -260.93
92.10, -47.91, -265.87, 99.74,  0.40, -245.94, 96.05, 34.30, -241.69, 81.99, 55.16, -239.49, 88.83, 14.59, -293.27, 71.27, 60.97, -290.68, 60.49, 77.47, -283.85, 45.08, 88.53, -271.74, 66.96, 15.25, -298.26, 46.48, 54.00, -299.63, 27.17, 72.42, -281.32, 18.18, 74.67, -268.01, 50.99,  3.90, -308.85, 24.03, 35.59, -297.01, 12.03, 47.90, -288.97, -1.60, 55.99, -270.28, 36.85, -10.18, -302.36, 17.46, 10.35, -301.27,  2.64, 23.17, -292.59, -4.16, 25.08, -281.08
94.90, -47.63, -267.04, 101.91,  0.66, -246.84, 98.94, 34.49, -241.55, 85.33, 55.52, -238.39, 88.55, 14.38, -294.99, 68.51, 59.72, -291.87, 57.03, 75.77, -285.13, 41.18, 85.82, -272.73, 66.62, 14.00, -299.77, 44.46, 51.82, -301.44, 24.50, 69.76, -283.38, 15.79, 70.91, -269.74, 51.08,  1.85, -310.10, 23.01, 32.80, -298.92, 10.57, 44.88, -291.19, -2.91, 52.03, -272.02, 37.65, -12.79, -303.33, 17.47,  6.98, -302.82,  2.19, 19.26, -294.14, -4.18, 20.53, -282.31
97.37, -49.51, -305.45, 111.39, -10.00, -273.33, 98.58, 18.68, -259.40, 82.25, 34.02, -247.74, 89.09, 15.84, -287.32, 85.06, 57.85, -261.14, 81.66, 75.01, -249.78, 75.40, 92.16, -236.63, 66.75, 16.23, -285.18, 51.18, 52.18, -265.46, 38.26, 73.99, -245.36, 32.27, 87.13, -237.96, 47.95, 11.25, -296.04, 22.70, 32.13, -267.80, 11.32, 43.82, -258.10, -3.54, 59.99, -247.24, 35.66, -5.76, -296.14, 13.82,  8.05, -284.72, -2.97, 17.73, -275.57, -13.69, 21.97, -268.55
94.91, -48.06, -283.76, 105.25,  1.32, -268.12, 86.81, 30.32, -268.77, 66.53, 45.17, -266.48, 90.01, 19.36, -293.70, 89.10, 68.30, -285.27, 86.95, 88.64, -281.21, 81.90, 109.83, -275.58, 67.68, 21.51, -293.20, 54.25, 63.12, -289.81, 42.39, 91.66, -280.25, 37.13, 106.93, -278.67, 49.02, 13.38, -302.25, 23.83, 44.69, -286.23, 12.73, 59.66, -282.62, -1.66, 79.29, -279.81, 35.72, -1.71, -296.27, 13.70, 15.65, -292.79, -3.29, 28.25, -289.32, -14.25, 34.91, -285.10
101.39, -45.58, -281.02, 101.60, -8.06, -243.85, 79.55, 15.20, -231.45, 54.76, 18.87, -228.37, 90.56, 19.84, -297.45, 82.73, 66.08, -281.09, 78.09, 83.32, -270.32, 70.87, 99.72, -256.71, 68.53, 21.05, -293.31, 51.10, 60.41, -284.94, 39.17, 83.51, -265.69, 32.98, 95.10, -256.16, 49.19, 11.06, -298.00, 39.51, 32.58, -261.74, 41.94, 29.27, -243.21, 52.90,  8.00, -237.94, 38.08, -3.76, -288.14, 19.13, 15.53, -279.93,  4.95, 29.40, -271.82, -3.97, 37.22, -265.37
103.11, -43.08, -280.19, 110.40,  8.93, -274.65, 87.17, 34.24, -275.61, 65.69, 46.76, -271.22, 90.70, 21.22, -299.66, 88.25, 70.82, -299.25, 85.63, 91.49, -298.25, 80.47, 113.19, -295.29, 68.89, 22.44, -294.51, 53.35, 63.45, -295.16, 41.63, 92.81, -288.28, 35.69, 107.91, -288.33, 49.46, 12.04, -297.68, 25.63, 44.54, -281.97, 14.29, 59.39, -278.65, -0.82, 78.53, -276.27, 39.03, -2.33, -286.49, 16.60, 14.02, -281.16, -0.47, 26.01, -276.23, -10.95, 32.65, -270.89
98.49, -47.54, -289.67, 106.00, -18.37, -246.29, 86.43,  6.29, -232.50, 62.03, 12.74, -232.14, 93.90, 20.57, -292.60, 86.08, 68.27, -281.22, 80.50, 87.24, -274.57, 71.80, 106.41, -266.64, 71.59, 22.67, -293.85, 59.50, 49.26, -261.14, 58.62, 24.36, -240.50, 60.67,  8.29, -239.62, 54.16, 15.79, -305.78, 35.66, 53.14, -294.19, 27.55, 69.81, -290.10, 16.96, 91.42, -285.52, 40.65,  0.74, -304.24, 22.98, 22.74, -305.73,  8.26, 37.52, -300.81, -1.49, 44.94, -295.14
94.31, -45.38, -274.84, 104.04, -5.64, -241.45, 86.75, 23.58, -236.14, 63.07, 31.98, -238.62, 96.27, 19.06, -297.46, 98.87, 68.63, -295.90, 97.53, 89.27, -293.25, 93.21, 111.03, -289.47, 74.28, 22.65, -300.14, 64.39, 58.57, -276.98, 60.89, 40.91, -250.09, 61.39, 25.68, -244.54, 56.42, 14.17, -310.25, 41.43, 54.74, -310.66, 34.90, 72.53, -311.87, 26.36, 95.38, -314.13, 41.52,  1.46, -304.97, 22.46, 20.54, -313.40,  6.56, 34.92, -313.48, -3.92, 42.90, -310.52
95.77, -45.83, -282.53, 99.28, -12.04, -242.10, 79.31, 14.64, -233.72, 55.36, 21.84, -237.14, 94.61, 21.57, -293.64, 87.28, 70.48, -289.07, 81.65, 90.24, -285.48, 72.79, 110.44, -281.05, 72.73, 24.19, -297.89, 57.98, 54.78, -270.13, 53.51, 32.50, -247.11, 54.72, 16.58, -244.18, 56.57, 16.51, -311.05, 38.50, 55.50, -306.14, 30.71, 72.77, -304.98, 20.62, 95.08, -304.21, 42.32,  2.15, -309.54, 26.19, 24.54, -315.63, 11.82, 40.38, -314.24,  1.88, 48.80, -310.68
93.42, -45.33, -278.71, 95.93, -9.18, -240.29, 76.69, 18.79, -234.89, 53.34, 26.72, -240.30, 95.97, 21.20, -294.01, 90.56, 70.57, -292.96, 85.61, 90.73, -290.96, 77.41, 111.51, -288.37, 74.53, 24.43, -299.82, 59.48, 57.33, -275.02, 52.59, 36.77, -251.00, 52.91, 21.05, -247.03, 58.90, 16.58, -313.50, 42.32, 56.51, -312.19, 35.26, 74.12, -312.61, 26.14, 96.83, -313.88, 43.95,  2.95, -312.03, 29.25, 25.53, -320.53, 15.54, 42.00, -321.05,  5.79, 51.03, -318.68
94.67, -44.75, -281.67, 98.33, -10.44, -241.69, 78.97, 16.94, -234.15, 55.30, 24.76, -238.18, 95.69, 22.48, -293.82, 89.69, 71.65, -290.16, 84.56, 91.61, -286.99, 76.20, 112.12, -283.05, 73.99, 25.66, -298.58, 59.56, 57.09, -271.61, 53.97, 35.31, -248.35, 54.66, 19.42, -245.16, 57.90, 18.23, -311.96, 40.87, 57.80, -308.02, 33.56, 75.30, -307.30, 24.09, 97.90, -307.08, 43.21,  4.31, -310.53, 27.86, 27.06, -317.30, 13.92, 43.32, -316.46,  4.16, 52.07, -313.24
104.09, -41.10, -309.59, 54.03, -25.08, -314.73, 28.60, -2.26, -311.09, 16.01, 19.60, -312.28, 61.27,  8.54, -290.36, 29.24, 46.46, -288.62, 17.17, 63.47, -288.34,  6.50, 83.25, -289.34, 75.48, 25.91, -290.59, 56.62, 65.37, -287.28, 44.78, 95.12, -291.93, 38.02, 109.83, -290.84, 95.25, 32.56, -282.78, 89.16, 73.81, -294.30, 85.99, 92.47, -295.71, 81.89, 116.62, -295.54, 114.63, 32.01, -290.81, 114.83, 60.23, -292.24, 115.49, 81.57, -294.15, 116.70, 94.71, -296.97
104.44, -39.87, -284.31, 103.67, -3.04, -246.47, 81.43, 20.27, -234.50, 56.58, 24.20, -232.30, 95.03, 25.97, -299.93, 86.85, 71.86, -282.78, 81.91, 88.82, -271.70, 74.27, 104.87, -257.90, 72.88, 27.38, -296.61, 55.60, 66.77, -288.05, 43.25, 89.46, -268.57, 36.86, 100.85, -258.94, 53.61, 17.73, -302.22, 42.80, 38.70, -265.96, 44.48, 35.03, -247.42, 54.97, 13.53, -242.13, 41.95,  2.86, -293.08, 23.07, 22.35, -285.19,  8.84, 36.32, -277.32, -0.16, 44.18, -271.04
104.52, -39.61, -284.39, 103.53, -2.83, -246.50, 81.29, 20.59, -234.74, 56.45, 24.65, -232.81, 95.65, 26.31, -300.01, 87.63, 72.27, -282.96, 82.69, 89.28, -271.96, 75.02, 105.41, -258.28, 73.47, 27.84, -296.93, 56.33, 67.33, -288.55, 43.87, 90.12, -269.26, 37.44, 101.57, -259.73, 54.21, 18.31, -302.77, 43.12, 39.29, -266.61, 44.57, 35.58, -248.05, 54.88, 14.01, -242.68, 42.37,  3.49, -293.78, 23.47, 23.04, -286.09,  9.20, 37.06, -278.38,  0.16, 44.94, -272.20
105.32, -36.75, -283.88, 100.93, -1.10, -245.16, 77.31, 21.31, -234.16, 52.28, 24.59, -233.64, 95.37, 29.29, -298.26, 84.57, 74.31, -280.27, 78.32, 90.67, -268.95, 69.22, 105.94, -255.15, 73.01, 30.08, -296.50, 54.15, 68.75, -287.98, 39.90, 90.35, -268.56, 32.57, 101.20, -258.97, 54.44, 20.16, -303.74, 40.56, 39.77, -267.78, 41.01, 35.59, -249.27, 51.64, 14.19, -243.85, 42.55,  4.76, -295.88, 22.77, 23.64, -288.76,  7.75, 37.10, -281.50, -1.82, 44.60, -275.63
106.78, -35.38, -284.09, 103.49,  0.60, -245.57, 80.09, 22.90, -233.91, 55.07, 25.96, -232.50, 95.70, 30.43, -298.71, 85.67, 75.79, -281.15, 79.88, 92.48, -270.06, 71.32, 108.15, -256.37, 73.41, 31.04, -296.13, 54.55, 69.68, -287.51, 40.76, 91.73, -268.26, 33.65, 102.79, -258.76, 54.68, 20.88, -302.59, 41.95, 40.72, -266.32, 43.12, 36.71, -247.80, 54.14, 15.46, -242.58, 43.23,  5.45, -294.15, 23.32, 24.03, -286.59,  8.30, 37.29, -278.99, -1.22, 44.67, -272.90
99.97, -33.30, -266.71, 101.68, 13.82, -242.91, 81.73, 41.73, -240.91, 57.43, 48.47, -242.12, 98.92, 24.35, -303.37, 95.13, 73.86, -302.50, 91.60, 93.87, -297.80, 85.17, 114.14, -290.47, 76.95, 28.83, -302.49, 63.91, 70.28, -308.42, 53.36, 99.10, -298.19, 47.88, 113.54, -293.21, 56.98, 19.71, -306.25, 46.98, 52.34, -279.66, 47.36, 54.82, -260.85, 55.06, 35.37, -248.10, 43.28,  9.83, -293.79, 26.47, 32.55, -294.13, 13.64, 49.63, -292.35,  5.35, 59.94, -289.68
99.47, -33.39, -266.31, 101.72, 13.65, -242.39, 82.17, 41.84, -240.44, 57.98, 48.93, -241.78, 99.47, 24.35, -302.84, 96.31, 73.91, -301.80, 93.01, 93.93, -297.02, 86.79, 114.25, -289.62, 77.56, 29.15, -302.08, 65.16, 70.81, -307.95, 54.96, 99.72, -297.62, 49.67, 114.21, -292.59, 57.48, 20.34, -305.98, 47.80, 53.04, -279.37, 48.11, 55.47, -260.55, 55.45, 35.88, -247.80, 43.57, 10.63, -293.62, 27.13, 33.61, -294.00, 14.57, 50.89, -292.24,  6.44, 61.33, -289.59
106.08, -37.48, -283.78, 105.20, -1.96, -244.70, 82.96, 20.99, -232.07, 58.12, 24.93, -229.89, 96.99, 28.90, -297.18, 89.10, 74.32, -278.71, 84.23, 91.04, -267.23, 76.65, 106.80, -253.08, 74.82, 30.27, -293.95, 57.63, 69.44, -284.26, 45.20, 91.67, -264.31, 38.78, 102.84, -254.45, 55.56, 20.88, -300.01, 44.59, 40.64, -263.12, 46.14, 36.32, -244.70, 56.53, 14.62, -240.09, 43.80,  5.76, -291.45, 24.81, 24.93, -283.06, 10.50, 38.61, -274.85,  1.43, 46.25, -268.38
100.36, -32.64, -264.82, 101.40, 14.23, -240.50, 81.12, 41.88, -238.29, 56.74, 48.34, -239.55, 98.80, 25.39, -300.86, 94.36, 74.83, -299.40, 90.54, 94.73, -294.45, 83.80, 114.82, -286.88, 76.77, 29.60, -300.03, 63.28, 70.97, -305.54, 52.33, 99.52, -294.97, 46.67, 113.82, -289.82, 56.93, 20.30, -303.99, 46.42, 52.51, -277.09, 46.69, 54.78, -258.25, 54.55, 35.28, -245.68, 43.29, 10.12, -291.71, 26.25, 32.66, -291.87, 13.24, 49.58, -289.96,  4.83, 59.78, -287.21
