-28.33, -18.25, -375.79, -72.37,  6.88, -361.02, -88.91, 18.69, -333.31, -92.15, 30.21, -311.08, -74.25, -7.62, -326.33, -106.17, 14.01, -295.02, -118.14, 23.66, -280.94, -128.47, 35.38, -264.74, -60.31, -3.21, -309.30, -80.13, 13.45, -273.90, -91.25, 31.94, -249.79, -98.35, 38.22, -236.62, -42.73, -11.51, -298.49, -47.25, 15.93, -265.36, -50.47, 25.01, -249.00, -55.02, 34.93, -227.07, -22.28, -8.77, -300.20, -21.32,  2.74, -274.41, -19.92, 12.07, -255.16, -17.79, 19.38, -244.01
-29.30, -4.33, -378.78, -67.22, 28.90, -363.05, -92.65, 43.96, -345.51, -105.01, 54.99, -326.45, -85.31,  1.04, -340.02, -110.34, 21.96, -302.56, -119.40, 30.44, -285.80, -126.41, 39.47, -266.43, -76.47, -4.28, -320.08, -97.08,  9.67, -283.97, -108.00, 23.74, -256.95, -114.11, 30.02, -243.30, -64.33, -19.87, -309.83, -41.91, 14.41, -295.91, -34.45, 13.08, -313.31, -24.18, 11.58, -335.50, -43.77, -21.65, -305.99, -40.17, -0.02, -288.16, -27.42,  9.52, -302.52, -22.89,  4.63, -314.26
-39.23, -31.41, -366.31, -90.31, -26.41, -378.78, -102.55,  5.38, -383.29, -92.10, 27.54, -389.42, -84.14, -3.61, -322.98, -131.04,  6.87, -310.43, -151.28, 11.68, -308.97, -172.72, 18.27, -310.81, -86.32, 16.62, -332.46, -123.20, 37.85, -321.84, -152.99, 50.23, -324.21, -167.77, 56.92, -324.54, -74.47, 33.99, -339.82, -110.06, 58.39, -342.86, -125.14, 69.91, -342.98, -144.50, 84.92, -343.42, -67.07, 39.07, -358.88, -89.68, 40.56, -375.77, -85.63, 23.68, -388.33, -74.35, 16.25, -388.06
-36.40, -18.32, -370.71, -85.81, -36.09, -376.44, -115.79, -19.61, -373.17, -124.45,  4.01, -375.30, -82.85, -7.63, -321.76, -127.25, -7.71, -299.49, -146.89, -6.17, -292.67, -168.37, -2.17, -287.27, -87.01, 14.13, -325.37, -130.32, 17.99, -331.13, -127.33, 10.67, -362.51, -116.35,  7.17, -373.92, -76.67, 33.72, -327.06, -113.86, 50.83, -313.07, -129.68, 58.66, -306.09, -149.70, 69.10, -296.59, -69.33, 44.90, -342.30, -84.01, 67.31, -333.32, -98.05, 83.47, -332.22, -107.37, 92.93, -334.64
-33.61, -28.89, -358.30, -34.03, 22.12, -344.64, -50.94, 46.85, -327.80, -63.09, 59.41, -309.57, -74.05, 22.42, -338.31, -91.72, 62.51, -314.92, -99.64, 78.24, -303.75, -108.35, 93.22, -289.40, -86.16, 11.67, -322.77, -110.28, 37.96, -297.26, -123.14, 55.40, -273.23, -132.04, 64.94, -263.58, -98.64, -6.52, -319.66, -114.56,  6.62, -281.65, -124.67, 12.99, -266.90, -139.29, 21.21, -249.05, -94.27, -25.67, -312.29, -111.48, -23.70, -289.96, -123.88, -22.71, -272.50, -130.00, -22.99, -260.47
-25.30, -26.05, -351.80, -20.22, 25.60, -361.59, -20.97, 58.97, -369.77, -20.67, 84.22, -370.18, -76.31, 17.36, -338.37, -101.16, 56.09, -319.67, -111.96, 71.32, -310.38, -123.56, 85.99, -297.87, -86.94,  5.68, -322.42, -117.64, 27.97, -300.41, -135.39, 43.96, -278.60, -146.70, 52.04, -270.22, -95.69, -14.36, -318.18, -117.24, -3.84, -282.18, -129.70,  0.56, -268.55, -147.22,  5.83, -252.26, -88.04, -31.54, -308.89, -107.51, -35.80, -288.86, -121.57, -39.33, -273.07, -129.15, -41.97, -262.22
-89.09, -21.55, -384.23, -120.93,  0.43, -348.28, -133.17, 13.28, -318.85, -136.74, 27.81, -298.51, -80.85, -3.87, -318.75, -78.03, 21.39, -276.08, -75.21, 32.55, -258.69, -69.75, 45.80, -241.35, -58.90,  0.83, -318.98, -44.03, 21.09, -283.03, -32.43, 41.73, -260.98, -26.72, 49.27, -247.80, -39.15, -7.68, -324.77, -15.69, 22.28, -304.20, -4.74, 32.71, -292.72,  9.78, 44.41, -276.83, -27.49, -6.02, -342.14, -5.96,  6.48, -328.75, 10.52, 16.42, -319.33, 20.98, 23.67, -314.83
-96.53, -49.88, -350.64, -127.45, -7.18, -347.51, -146.14, 21.04, -341.54, -157.52, 43.57, -342.05, -79.29,  7.43, -317.68, -56.17, 50.98, -311.66, -45.14, 68.61, -310.18, -31.49, 86.49, -310.80, -57.63,  8.59, -323.45, -37.24, 46.24, -313.96, -22.28, 74.93, -314.34, -14.56, 88.81, -311.05, -39.29, -3.55, -321.51, -20.84, 35.58, -321.68, -12.10, 52.12, -318.49, -0.35, 72.80, -312.59, -29.03, -16.47, -329.72, -17.62,  8.74, -323.98, -8.58, 27.86, -320.53, -2.37, 39.83, -319.89
-38.78, -44.06, -356.07, -8.70, -3.68, -340.16,  2.95, 24.71, -324.67,  7.32, 39.11, -304.40, -67.44, 13.01, -331.81, -32.39, 15.79, -296.72, -20.18,  0.59, -304.11, -21.19, -15.01, -320.30, -79.15,  4.26, -314.77, -46.97,  6.61, -285.07, -31.73, -14.93, -303.79, -36.38, -22.06, -317.60, -93.97, -11.65, -309.96, -60.12, -11.94, -283.03, -45.98, -21.83, -290.93, -41.89, -33.48, -312.09, -91.94, -31.33, -302.97, -100.63, -21.23, -278.05, -104.93, -14.76, -258.07, -102.70, -13.70, -244.80
-33.93, -41.64, -355.54, -6.66, -9.89, -323.33, -10.34,  6.86, -293.55, -29.00, -4.08, -280.52, -61.10, 15.45, -329.66, -40.74, 25.47, -285.48, -27.39,  9.79, -288.75, -30.34, -1.73, -307.85, -75.56,  6.34, -315.11, -52.29,  9.84, -278.10, -37.36, -12.10, -296.60, -40.75, -17.32, -311.59, -92.05, -8.57, -313.70, -68.18, -11.11, -277.71, -54.22, -22.05, -284.49, -53.63, -28.40, -308.14, -92.45, -28.87, -308.41, -101.98, -23.70, -282.32, -100.70, -24.64, -260.95, -96.84, -27.77, -248.40
-47.71,  4.00, -390.30, -71.41, 41.73, -361.95, -64.78, 55.71, -331.26, -51.78, 65.93, -312.18, -77.84, -2.46, -329.33, -98.63,  9.32, -285.79, -105.77, 15.85, -267.31, -111.01, 24.71, -247.31, -61.09,  4.66, -316.21, -68.48, 10.99, -273.44, -72.64, 26.99, -245.63, -74.98, 32.59, -230.58, -39.49,  1.33, -311.90, -42.58, 44.15, -317.27, -41.92, 42.58, -336.17, -40.75, 41.19, -360.60, -22.00, 10.61, -318.87, -27.47, 38.13, -315.55, -29.92, 44.54, -335.86, -30.59, 47.26, -349.06
-50.80, -37.51, -352.43, -4.93, -11.48, -349.68, 16.29, 13.10, -338.43, 28.66, 27.96, -322.19, -37.83, 25.77, -330.18, -4.92,  3.53, -300.37, -8.23, -12.85, -312.83, -22.19, -15.41, -330.30, -50.12, 25.62, -311.40, -22.70, -2.86, -292.41, -31.01, -20.11, -318.49, -41.10, -15.73, -330.41, -70.63, 21.38, -303.84, -46.04, -10.69, -288.41, -46.38, -22.34, -303.39, -57.86, -14.31, -323.49, -79.45,  4.26, -295.49, -60.52, -13.08, -283.68, -58.55, -23.76, -302.16, -68.27, -16.77, -308.39
-56.71, 21.64, -370.34, -76.30, 61.93, -342.38, -90.57, 85.46, -321.79, -92.74, 105.77, -306.95, -41.08, 31.61, -304.58, -14.67, 53.36, -268.58, -2.11, 62.19, -254.46, 13.60, 71.58, -241.38, -19.06, 27.32, -305.37,  5.33, 45.10, -273.55, 25.06, 61.85, -254.13, 34.85, 69.52, -243.72, -4.36, 12.02, -312.12, 14.99, 46.32, -330.01,  1.55, 43.56, -343.12, -15.34, 40.21, -360.54,  6.72,  9.76, -329.80, 23.55, 32.40, -328.03, 14.31, 40.48, -345.60,  5.25, 34.66, -353.74
-35.79, 12.47, -377.04, -67.13, 40.01, -344.65, -70.02, 58.17, -315.62, -66.52, 75.44, -297.53, -38.79, 34.35, -312.39, -47.14, 63.39, -272.97, -49.03, 76.32, -256.71, -48.60, 91.70, -240.29, -17.64, 41.47, -309.96, -11.13, 65.60, -273.92, -5.66, 88.94, -252.20, -3.04, 98.00, -238.99,  3.49, 34.88, -312.39, 20.60, 68.08, -290.58, 28.67, 80.14, -278.34, 39.49, 94.14, -261.39, 17.31, 36.74, -327.93, 36.54, 51.42, -313.33, 51.33, 63.04, -303.06, 60.74, 71.50, -298.35
-38.58,  2.71, -381.75, -63.17, 41.49, -355.66, -75.29, 65.32, -334.06, -80.82, 86.37, -321.28, -30.55, 36.34, -322.83, -11.73, 70.91, -292.53, -2.31, 85.33, -280.78, 10.03, 100.93, -270.26, -8.36, 39.60, -323.48,  7.81, 67.38, -293.64, 20.82, 92.25, -277.54, 27.01, 102.59, -266.68, 10.16, 27.61, -324.53, 26.10, 61.43, -302.76, 33.24, 74.12, -290.59, 42.67, 89.03, -273.59, 22.42, 20.12, -336.14, 31.41, 39.03, -317.16, 38.74, 53.80, -303.46, 44.12, 63.77, -296.12
-18.69, 13.26, -394.50, -46.50, 48.29, -366.41, -47.20, 64.49, -336.11, -39.23, 77.55, -316.03, -35.75, 36.15, -332.43, -46.68, 65.27, -293.71, -49.45, 77.85, -277.31, -49.42, 92.15, -259.94, -15.28, 37.62, -323.34, -13.86, 59.75, -285.49, -9.21, 81.35, -261.86, -8.31, 89.80, -248.04,  3.28, 25.84, -319.79, 19.99, 54.92, -292.47, 26.47, 65.26, -277.94, 34.53, 77.15, -258.09, 21.24, 24.04, -330.50, 36.21, 36.19, -309.84, 48.14, 45.90, -294.91, 56.58, 53.07, -287.19
-28.65,  7.38, -395.11, -35.96, 52.06, -367.91, -14.27, 64.04, -344.09,  8.77, 67.86, -334.50, -31.13, 42.52, -336.57, -35.24, 81.33, -305.85, -35.18, 97.79, -293.05, -32.19, 115.92, -280.06, -9.22, 43.07, -331.72,  0.03, 71.97, -300.05,  9.92, 97.13, -282.27, 13.60, 107.85, -270.67,  8.60, 29.93, -329.34, 33.31, 60.43, -311.16, 43.56, 71.91, -300.05, 56.52, 85.42, -284.25, 23.88, 24.16, -342.51, 45.49, 35.50, -328.26, 62.30, 44.32, -318.30, 73.54, 50.66, -314.35
-23.32, -21.90, -342.63, 27.84, -9.44, -346.66, 58.53,  5.47, -350.79, 77.58, 21.30, -345.88, -4.07, 38.62, -367.81, 28.02, 42.00, -330.04, 26.23, 22.72, -322.30, 13.16,  4.68, -325.46, -16.52, 52.09, -354.87, 12.24, 54.41, -321.84,  7.17, 22.70, -317.92, -2.63, 12.52, -325.89, -37.45, 55.52, -348.07, -9.24, 53.90, -315.32, -6.12, 35.88, -310.23, -12.94, 13.40, -317.20, -48.11, 49.24, -331.12, -44.92, 75.87, -322.22, -41.83, 95.29, -313.70, -38.01, 103.86, -303.98
-10.65, -7.32, -392.54, 29.96,  3.68, -360.62, 51.96, 13.72, -336.20, 61.36, 13.61, -312.76, -14.61, 50.36, -356.12, 20.94, 48.35, -321.50, 35.04, 46.24, -306.28, 49.49, 37.59, -291.36, -22.26, 41.94, -336.78, 14.42, 32.10, -314.85,  9.49, 16.34, -342.67, -3.40, 21.43, -351.11, -38.42, 29.14, -328.33, -0.92, 13.11, -313.91,  2.02,  3.48, -330.00, -15.08,  9.01, -346.64, -39.45,  8.67, -323.81, -15.92,  4.12, -308.85, -7.02, -6.81, -325.00, -18.36, -5.95, -332.27
-25.59,  4.50, -402.34, 17.43, 31.16, -387.26, 36.66, 33.94, -358.91, 43.60, 20.55, -338.66, -28.26, 48.21, -349.90, -9.19, 83.77, -320.94,  0.40, 97.21, -308.20, 13.17, 108.97, -293.89, -21.09, 34.66, -333.50, 14.90, 47.40, -311.90, 38.13, 36.64, -331.68, 28.32, 29.06, -342.14, -24.93, 14.82, -324.14, 15.56, 22.37, -310.92, 32.89, 20.36, -318.39, 33.27, 11.08, -341.06, -16.56, -4.18, -327.17, -3.49, -7.26, -302.30,  8.08, -10.16, -284.50, 16.47, -12.72, -274.23
 8.62, -13.06, -370.29, 31.76, 17.05, -333.59, 24.38, 32.72, -303.90,  4.08, 21.56, -293.85, -21.15, 43.40, -345.94, -6.63, 51.45, -299.13,  6.89, 35.71, -301.25,  6.34, 24.96, -321.01, -37.47, 33.96, -333.76, -19.19, 35.72, -293.93, -2.18, 14.28, -311.18, -3.64,  9.67, -326.67, -54.14, 19.25, -335.08, -35.18, 15.00, -296.44, -20.56,  4.13, -301.78, -16.96, -1.33, -325.39, -55.42, -1.23, -330.70, -68.23,  3.14, -305.90, -69.90,  1.48, -284.59, -67.86, -2.10, -271.73
